Cat. Nr.,Common Name,Length,Recordist,Date,Time,Country,Location,Elevation,Type,Remarks,Quality,MP3 Link
XC97661,Snethlage's Tody-Tyrant,0:29,,2001-07-02,09:04,Brazil,,20,song,Flooded igapó forest.,B,//xeno-canto.org/sounds/uploaded/DGVLLRYDXS/HEMMNR03.mp3
XC38676,Snethlage's Tody-Tyrant,0:29,,2009-07-23,?:?,Brazil,,?,call,[sono],B,//xeno-canto.org/sounds/uploaded/GKADEITXTH/HEMMIN20090723.mp3
XC12459,Snethlage's Tody-Tyrant,0:24,,2006-01-26,07:30,Brazil,,20,song,Understory of igapó forest on an island.,B,//xeno-canto.org/sounds/uploaded/XRABICUARW/015-141-Snethlages-Tody-Tyrant.mp3
XC5454,Snethlage's Tody-Tyrant,0:15,,2005-09-28,9:00,Brazil,,6,call,in response to playback,B,//xeno-canto.org/sounds/uploaded/SRRRBQPENI/Snethlages_Tody-Tyrant_Hoyer.mp3
XC617673,Snethlage's Tody-Tyrant,0:10,,2020-12-26,09:00,Brazil,,10,song,[sono],C,//xeno-canto.org/sounds/uploaded/ESJQFJUOUH/XC617673-snethlages%20tody%20tyrant.mp3
XC466557,Snethlage's Tody-Tyrant,2:34,,2017-09-26,11:30,Brazil,,20,flight call,Natural vocalizations from an unseen bird perched in midstory of seasonally flooded varzea along creek.,C,//xeno-canto.org/sounds/uploaded/WOEAFQRMUD/XC466557-Hemitriccus%20minor%20pallens170926_T1936.mp3
XC573480,Black-headed Antbird,0:49,,2020-06-28,06:30,Brazil,,100,song,[sono],B,//xeno-canto.org/sounds/uploaded/TGBFXDVERJ/XC573480-Percnostola%20subcristata_km28_1138.mp3
XC5390,Black-headed Antbird,0:20,,2005-09-27,8:30,Brazil,,30,song,In response to playback,B,//xeno-canto.org/sounds/uploaded/SRRRBQPENI/Black-headed_Antbird_Hoyer.mp3
XC505165,Ash-breasted Antbird,0:49,,2019-04-02,09:34,Brazil,,10,song,"Igapo forest, low level.",A,//xeno-canto.org/sounds/uploaded/UTCLOBFQPH/XC505165-LS111108%20Ash-breasted%20Antbird.mp3
XC352103,Ash-breasted Antbird,0:12,,2017-01-22,07:00,Brazil,,30,call,[sono],A,//xeno-canto.org/sounds/uploaded/TGBFXDVERJ/XC352103-Myrmoborus%20lugubris_Novo%20Air%C3%A3o_1612.mp3
XC352102,Ash-breasted Antbird,0:18,,2017-01-22,07:00,Brazil,,30,song,[sono],A,//xeno-canto.org/sounds/uploaded/TGBFXDVERJ/XC352102-Myrmoborus%20lugubris_Novo%20Air%C3%A3o_1611.mp3
XC345915,Ash-breasted Antbird,1:20,,2016-11-09,07:00,Brazil,,10,song,Tall igopo-forest in a river island.,A,//xeno-canto.org/sounds/uploaded/UTCLOBFQPH/XC345915-LS110565%20Ash-breasted%20Antbird.mp3
XC316957,Ash-breasted Antbird,0:38,,2016-05-14,08:00,Brazil,,10,song,[sono],A,//xeno-canto.org/sounds/uploaded/TGBFXDVERJ/XC316957-Myrmoborus%20lugubris_Novo%20Air%C3%A3o_1015.mp3
XC89261,Ash-breasted Antbird,0:56,,2001-07-01,11:17,Brazil,,16,song,Flooded igapó forest. After playback. Not seen.,A,//xeno-canto.org/sounds/uploaded/DGVLLRYDXS/HYPMEL04.mp3
XC5377,Ash-breasted Antbird,0:28,,2005-09-26,7:50,Brazil,,6,song,in response to playback,A,//xeno-canto.org/sounds/uploaded/SRRRBQPENI/Ash-breasted_Antbird_Hoyer.mp3
XC617677,Ash-breasted Antbird,0:05,,2020-12-26,09:00,Brazil,,10,song,[sono],B,//xeno-canto.org/sounds/uploaded/ESJQFJUOUH/XC617677-ash%20breasted%20antbird.mp3
XC387109,Ash-breasted Antbird,0:20,,2017-09-10,07:00,Brazil,,20,song,,B,//xeno-canto.org/sounds/uploaded/CFRYARSVHN/XC387109-STE-091%20formigueiro-liso%20xc.mp3
XC284469,Ash-breasted Antbird,1:31,,2015-08-08,10:00,Brazil,,10,song,[sono],B,//xeno-canto.org/sounds/uploaded/BZVYBRUAAE/XC284469-Ash-breasted%20Antbird%20Anavilhanas%208%20August%202015.mp3
XC207138,Ash-breasted Antbird,0:59,,2014-01-16,09:30,Brazil,,10,song,Recording (not its ID) has been discussed.,B,//xeno-canto.org/sounds/uploaded/YIQSVPAMDQ/XC207138-Ash-breasted%20Antbird_RioNegro.mp3
XC207134,Ash-breasted Antbird,1:06,,2014-01-16,09:30,Brazil,,10,song,ID has been discussed and resolved,B,//xeno-canto.org/sounds/uploaded/YIQSVPAMDQ/XC207134-Black-chinned%20Antbird_RioNegro.mp3
XC73907,Ash-breasted Antbird,2:39,,2009-04-05,?:?,Brazil,,?,song,track T1929.,B,//xeno-canto.org/sounds/uploaded/IKMWQIXRNV/Myrmoborus_lugubris_T1929.mp3
XC73906,Ash-breasted Antbird,0:43,,2009-04-05,?:?,Brazil,,?,song,track T1928.,B,//xeno-canto.org/sounds/uploaded/IKMWQIXRNV/Myrmoborus_lugubris_T1928.mp3
XC73905,Ash-breasted Antbird,1:01,,2009-04-05,?:?,Brazil,,?,song,track T1927.,B,//xeno-canto.org/sounds/uploaded/IKMWQIXRNV/Myrmoborus_lugubris_T1927.mp3
XC5049,Ash-breasted Antbird,0:25,,2006-01-26,09:45,Brazil,,20,call,,B,//xeno-canto.org/sounds/uploaded/XRABICUARW/015-148-Ash-breasted-Antbird.mp3
XC5048,Ash-breasted Antbird,0:38,,2006-01-26,07:15,Brazil,,20,song,"Male first (longer), followed by the female(shorter).",B,//xeno-canto.org/sounds/uploaded/XRABICUARW/015-140-Ash-breasted-Antbird.mp3
XC505079,Black-faced Antbird,0:49,,2019-03-31,09:20,Brazil,,40,song,"Terra firme. The bird kept low, just above the forest floor.",A,//xeno-canto.org/sounds/uploaded/UTCLOBFQPH/XC505079-LS111075%20Black-faced%20Antbird.mp3
XC493037,Black-faced Antbird,0:35,,2019-08-08,07:00,Brazil,,70,call,[sono],A,//xeno-canto.org/sounds/uploaded/TGBFXDVERJ/XC493037-Myrmoborus%20%20myiotherinus_Nov%20Airao_1537.mp3
XC387800,Black-faced Antbird,0:10,,2017-09-09,09:00,Brazil,,30,song,,A,//xeno-canto.org/sounds/uploaded/CFRYARSVHN/XC387800-STE-063%20formigueiro-de-cara-preta%20xc.mp3
XC345920,Black-faced Antbird,1:14,,2016-11-06,09:00,Brazil,,40,song,"Tall and lush Terra Firme, the bird was near the ground.",A,//xeno-canto.org/sounds/uploaded/UTCLOBFQPH/XC345920-LS110549%20Yellow-browed%20Antbird.mp3
XC493816,Black-faced Antbird,0:18,,2019-08-04,12:39,Brazil,,40,song,[sono],B,//xeno-canto.org/sounds/uploaded/LXKLWEDKEM/XC493816-4-8-2019%2012e39%20Formigueiro%20de%20cara%20preta%20outros.mp3
XC390075,Black-faced Antbird,0:14,,2017-10-13,07:30,Brazil,,70,song,[sono],B,//xeno-canto.org/sounds/uploaded/TGBFXDVERJ/XC390075-Myrmoborus%20myiterinus_Novo%20Airao_1922.mp3
XC171112,Black-faced Antbird,0:29,,2014-03-06,09:30,Brazil,,20,"call, song",[sono],B,//xeno-canto.org/sounds/uploaded/DVJCMXOTVL/XC171112-Myrmoborus%20myotherinus%20Manacapuru-AM.mp3
XC73925,Black-faced Antbird,1:07,,2009-04-06,?:?,Brazil,,?,song,track T1945.,B,//xeno-canto.org/sounds/uploaded/IKMWQIXRNV/Myrmoborus_myotherinus_T1945.mp3
XC73923,Black-faced Antbird,0:26,,2009-04-05,?:?,Brazil,,?,song,track T1934.,B,//xeno-canto.org/sounds/uploaded/IKMWQIXRNV/Myrmoborus_myotherinus_T1934.mp3
XC73862,Black-faced Antbird,0:42,,2009-04-04,?:?,Brazil,,?,song,track T1908.,B,//xeno-canto.org/sounds/uploaded/IKMWQIXRNV/Mymoborus_myotherinus_T1908.mp3
XC38709,Black-faced Antbird,1:02,,2009-07-23,?:?,Brazil,,?,song,natural recording,B,//xeno-canto.org/sounds/uploaded/GKADEITXTH/Myrmoborusmyotherinus20090723.mp3
XC461,Black-faced Antbird,0:03,,2003-06-00,?,Brazil,,46,song,[sono],B,//xeno-canto.org/sounds/uploaded/CXQSLQJCAG/Myrmoborus_myiotherinus_Jau.mp3
XC855248,Black-faced Antbird,0:15,,2020-12-27,06:30,Brazil,,60,,[sono],C,//xeno-canto.org/sounds/uploaded/ESJQFJUOUH/XC855248-301557951.mp3
XC188636,Black-faced Antbird,0:13,,2014-07-18,07:00,Brazil,,30,song,[sono],C,//xeno-canto.org/sounds/uploaded/VGXDJMKETZ/XC188636-Myrmoborus%20myotherinus%2018-07-2014%207%20horas.mp3
XC352094,Dusky Antbird,0:32,,2017-01-21,07:30,Brazil,,20,song,[sono],A,//xeno-canto.org/sounds/uploaded/TGBFXDVERJ/XC352094-Cercomacra%20tyrannina_Manacapuru_1595.mp3
XC386857,Dusky Antbird,1:17,,2017-09-07,10:20,Brazil,,100,song,[sono],B,//xeno-canto.org/sounds/uploaded/CFRYARSVHN/XC386857-STE-038%20choror%C3%B3-escuro.mp3
XC171060,Dusky Antbird,0:03,,2014-03-13,07:00,Brazil,,30,call,Note the diference between this call and the subspecie of N shore of Rio Negro.,B,//xeno-canto.org/sounds/uploaded/DVJCMXOTVL/XC171060-Cercomacra%20tyraninna%20Manacapuru-MA.mp3
XC38655,Dusky Antbird,1:30,,2009-07-23,?:?,Brazil,,?,"song, song of a pair",,B,//xeno-canto.org/sounds/uploaded/GKADEITXTH/CERTYRcht20090723.mp3
XC536260,Yellow-browed Antbird,1:24,,2020-03-14,06:30,Brazil,,20,song,[sono],A,//xeno-canto.org/sounds/uploaded/EOJHNAIHEM/XC536260-Hypocnemis%20hypoxantha.mp3
XC148547,Yellow-browed Antbird,0:45,,2013-09-21,07:00,Brazil,,40,song,[sono],A,//xeno-canto.org/sounds/uploaded/JDNMEJOJEQ/XC148547-Hypocnemis%20hypoxantha%20Manacapuru%2021%2009%202013.mp3
XC505080,Yellow-browed Antbird,0:48,,2019-03-31,09:10,Brazil,,40,song,"Terra firme. The bird kept low, just above the forest floor. Some light rain on background.",B,//xeno-canto.org/sounds/uploaded/UTCLOBFQPH/XC505080-LS111074%20Yellow-browed%20Antbird.mp3
XC392087,Yellow-browed Antbird,0:17,,2017-11-06,14:00,Brazil,,70,song,[sono],B,//xeno-canto.org/sounds/uploaded/TGBFXDVERJ/XC392087-Hypocnemis%20hipoxantha_Novo%20Airao_1965.mp3
XC352099,Yellow-browed Antbird,0:22,,2017-01-21,07:30,Brazil,,20,song,[sono],B,//xeno-canto.org/sounds/uploaded/TGBFXDVERJ/XC352099-Hypocnemis%20hypoxantha_Manacapuru_1593.mp3
XC284472,Yellow-browed Antbird,0:56,,2015-08-07,08:30,Brazil,,30,song,[sono],B,//xeno-canto.org/sounds/uploaded/BZVYBRUAAE/XC284472-Yellow-browed%20Antbird%20Anavilhanas%20Lodge%20AM%207%20August%202015.mp3
XC188635,Yellow-browed Antbird,0:36,,2014-07-18,07:00,Brazil,,30,song,[sono],B,//xeno-canto.org/sounds/uploaded/VGXDJMKETZ/XC188635-Myrmoborus%20hypoxantha%2018-07-2014%207%20horas%20e%2020%20min..MP3
XC118478,Yellow-browed Antbird,1:08,,2012-09-07,07:00,Brazil,,30,song,,B,//xeno-canto.org/sounds/uploaded/TGBFXDVERJ/XC118478-Hypocnemis%20hypoxantha_Iranduba_1340.mp3
XC38710,Yellow-browed Antbird,0:58,,2009-07-23,?:?,Brazil,,?,song,natural recording,B,//xeno-canto.org/sounds/uploaded/GKADEITXTH/Myrmoborusmyotherinu20090723.mp3
XC855899,Yellow-browed Antbird,0:04,,2020-12-26,15:00,Brazil,,60,,[sono],C,//xeno-canto.org/sounds/uploaded/ESJQFJUOUH/XC855899-301520071.mp3
XC617039,Guianan Warbling Antbird,0:02,,2020-12-23,07:00,Brazil,,100,song,[sono],D,//xeno-canto.org/sounds/uploaded/ESJQFJUOUH/XC617039-guianan%20warbling%20antbird.mp3
XC390072,Common Scale-backed Antbird,0:28,,2017-10-13,07:30,Brazil,,70,call,[sono],A,//xeno-canto.org/sounds/uploaded/TGBFXDVERJ/XC390072-Willisornis%20poecillinotus_Novo%20Airao_1934.mp3
XC573114,Common Scale-backed Antbird,0:45,,2020-07-02,07:00,Brazil,,20,song,[sono],B,//xeno-canto.org/sounds/uploaded/TGBFXDVERJ/XC573114-Willisornis%20poecilonotus_Cirandeira_1149%202.mp3
XC573121,White-cheeked Antbird,0:10,,2020-07-02,06:30,Brazil,,20,"call, song",[sono],A,//xeno-canto.org/sounds/uploaded/TGBFXDVERJ/XC573121-Gymnopithis%20leucapis_Cirandeira_1151%202.mp3
XC493045,White-cheeked Antbird,0:24,,2019-08-08,07:00,Brazil,,70,"call, song",[sono],A,//xeno-canto.org/sounds/uploaded/TGBFXDVERJ/XC493045-Gymnopiths%20leucaspis_Novo%20Airao_1534.mp3
XC265354,White-cheeked Antbird,0:13,,2015-07-19,06:30,Brazil,,30,song,in terra firme forest,A,//xeno-canto.org/sounds/uploaded/INDDBZAFJL/XC265354-R09_0126_bicolor.mp3
XC390078,White-cheeked Antbird,0:07,,2017-10-13,07:30,Brazil,,70,song,[sono],B,//xeno-canto.org/sounds/uploaded/TGBFXDVERJ/XC390078-Gymnopithys%20leucaspis_Novo%20Airao_1941.mp3
XC352097,White-cheeked Antbird,0:18,,2017-01-21,07:30,Brazil,,20,call,[sono],B,//xeno-canto.org/sounds/uploaded/TGBFXDVERJ/XC352097-Gymnophthis%20leucaspis_Manacapuru_1601.mp3
XC352096,White-cheeked Antbird,0:22,,2017-01-21,07:30,Brazil,,20,song,[sono],B,//xeno-canto.org/sounds/uploaded/TGBFXDVERJ/XC352096-Gymnophiths%20leucaspis_Manacapuru_1600.mp3
XC152860,White-cheeked Antbird,0:12,,2013-10-26,17:30,Brazil,,20,song,[sono],B,//xeno-canto.org/sounds/uploaded/TGBFXDVERJ/XC152860-Gymnopiths%20leucaspis_Iranduba_1234.mp3
XC855250,White-cheeked Antbird,0:27,,2020-12-27,06:30,Brazil,,60,,[sono],C,//xeno-canto.org/sounds/uploaded/ESJQFJUOUH/XC855250-301557431.mp3
XC854333,White-cheeked Antbird,0:05,,2020-12-28,07:30,Brazil,,30,,[sono],D,//xeno-canto.org/sounds/uploaded/ESJQFJUOUH/XC854333-301587491.mp3
XC419681,Mouse-colored Antshrike,0:03,,2017-09-07,15:45,Brazil,,100,song,[sono],,//xeno-canto.org/sounds/uploaded/CFRYARSVHN/XC419681-STE-046%20choca-murina%20xc.mp3
XC493820,Mouse-colored Antshrike,0:14,,2019-08-04,13:02,Brazil,,40,song,[sono],A,//xeno-canto.org/sounds/uploaded/LXKLWEDKEM/XC493820-Choca%20murina%20%28Thamnophilus%20murinus-OK%29%204-8-2019%2013e2.mp3
XC493819,Mouse-colored Antshrike,0:38,,2019-08-04,13:00,Brazil,,40,song,[sono],A,//xeno-canto.org/sounds/uploaded/LXKLWEDKEM/XC493819-4-8-2019%2013e0%20Choca%20murina.mp3
XC505307,Mouse-colored Antshrike,0:22,,2019-08-13,07:00,Brazil,,40,song,[sono],B,//xeno-canto.org/sounds/uploaded/VWCBCAIJUC/XC505307-190813_1303%20T.%20murinus.mp3
XC38730,Mouse-colored Antshrike,0:14,,2009-07-23,?:?,Brazil,,?,call,"after playback, call of a female.",B,//xeno-canto.org/sounds/uploaded/GKADEITXTH/THAMURcrifem20090723.mp3
XC617071,Mouse-colored Antshrike,0:04,,2020-12-23,08:30,Brazil,,100,song,[sono],D,//xeno-canto.org/sounds/uploaded/ESJQFJUOUH/XC617071-mouse-colored%20antshrike.mp3
XC755043,White-shouldered Antshrike,0:21,,2022-10-08,07:00,Brazil,,60,song,[sono],B,//xeno-canto.org/sounds/uploaded/TGBFXDVERJ/XC755043-Thamnophilus-aethiops_NA_MixPre-1007.mp3
XC505322,White-shouldered Antshrike,0:31,,2019-08-13,08:00,Brazil,,40,song,[sono],B,//xeno-canto.org/sounds/uploaded/VWCBCAIJUC/XC505322-190813_1337%20%20Thamnophilus%20aethiops%20_song.mp3
XC493090,White-shouldered Antshrike,0:41,,2019-08-13,06:00,Brazil,,30,song,[sono],B,//xeno-canto.org/sounds/uploaded/TGBFXDVERJ/XC493090-Thamnophilus%20aethiops_Novo%20Airao_1539.mp3
XC493035,White-shouldered Antshrike,0:41,,2019-08-08,07:00,Brazil,,70,song,[sono],B,//xeno-canto.org/sounds/uploaded/TGBFXDVERJ/XC493035-Thamnophilus%20aethiops_Novo%20Airao_1539.mp3
XC387114,Blackish-grey Antshrike,0:12,,2017-09-10,09:20,Brazil,,30,song,[sono],A,//xeno-canto.org/sounds/uploaded/CFRYARSVHN/XC387114-STE-097%20choca%20preta%20e%20cinza%20xc.mp3
XC205649,Blackish-grey Antshrike,1:11,,1996-11-18,08:30,Brazil,,10,"call, song",,A,//xeno-canto.org/sounds/uploaded/YIQSVPAMDQ/XC205649-Blackish-grey%20Antshrike_negro.mp3
XC5391,Blackish-grey Antshrike,0:11,,2005-09-26,10:00,Brazil,,6,song,[sono],A,//xeno-canto.org/sounds/uploaded/SRRRBQPENI/Blackish-gray_Antshrike_Hoyer.mp3
XC5050,Blackish-grey Antshrike,0:29,,2006-01-26,08:45,Brazil,,20,song,,A,//xeno-canto.org/sounds/uploaded/XRABICUARW/015-145-Blackish-gray-Antshrike.mp3
XC438504,Blackish-grey Antshrike,0:23,,2018-10-13,07:00,Brazil,,30,song,[sono],B,//xeno-canto.org/sounds/uploaded/TGBFXDVERJ/XC438504-Thamnophilus%20nigrocinereus_Novo%20Airao_1062.mp3
XC287005,Blackish-grey Antshrike,1:16,,2015-09-12,11:00,Brazil,,20,song,Song in response to playback from a pair (same as in,B,//xeno-canto.org/sounds/uploaded/WOEAFQRMUD/XC287005-Thamnophilus%20nigrocinereus150912_T154.mp3
XC283088,Blackish-grey Antshrike,0:33,,2015-05-16,07:30,Brazil,,10,song,Calling from dense vegetation on river island.,B,//xeno-canto.org/sounds/uploaded/TXYAPFWGKB/XC283088-Thamnophilus%20nigricinerius.mp3
XC87719,Blackish-grey Antshrike,0:30,,2001-07-01,09:44,Brazil,,16,song,Flooded igapó forest. After playback.,B,//xeno-canto.org/sounds/uploaded/DGVLLRYDXS/THANIG02.mp3
XC87718,Blackish-grey Antshrike,0:20,,2001-07-02,17:33,Brazil,,16,"duet, song",Flooded igapó forest.,B,//xeno-canto.org/sounds/uploaded/DGVLLRYDXS/THANIG07.mp3
XC287003,Blackish-grey Antshrike,0:28,,2015-09-12,10:30,Brazil,,20,call,Bark-rattle in response to playback from an unseen bird about 3-4m up in dense vines at edge of flooded forested island beside blackwater channel. Simultaneously recorded by Bret Whitney.,C,//xeno-canto.org/sounds/uploaded/WOEAFQRMUD/XC287003-Thamnophilus%20nigrocinereus150912_T153.mp3
XC207130,Spot-backed Antwren,1:09,,1996-11-16,10:00,Brazil,,110,song,[sono],,//xeno-canto.org/sounds/uploaded/YIQSVPAMDQ/XC207130-Spot-backed%20Antwren_Manaus.mp3
XC188553,Spot-backed Antwren,1:13,,2014-07-21,09:00,Brazil,,110,song,[sono],A,//xeno-canto.org/sounds/uploaded/VGXDJMKETZ/XC188553-Herpsylochmus%20dorsimaculatu%2021-07-2014%209%20horas.mp3
XC118815,Spot-backed Antwren,0:17,,2012-06-05,08:00,Brazil,,110,song,,B,//xeno-canto.org/sounds/uploaded/TGBFXDVERJ/XC118815-Herpsilochumus%20dorsimaculatus_Manaus%20%282%29.mp3
XC38683,Spot-backed Antwren,0:35,,2009-07-23,?:?,Brazil,,?,song,after playback,B,//xeno-canto.org/sounds/uploaded/GKADEITXTH/Herpsilochmus%20dorsimaculatuspbk20090723.mp3
XC505315,Spot-backed Antwren,0:05,,2019-08-13,08:00,Brazil,,40,song,[sono],C,//xeno-canto.org/sounds/uploaded/VWCBCAIJUC/XC505315-190813_1323%20Herpsilochmus%20dorsimaculatus.mp3
XC73929,White-flanked Antwren,0:59,,2009-04-05,?:?,Brazil,,?,song,track T1931.,B,//xeno-canto.org/sounds/uploaded/IKMWQIXRNV/Myrmotherula_axillaris_T1931.mp3
XC284364,Klages's Antwren,0:43,,2015-05-23,06:30,Brazil,,30,song,Male singing from canopy of flooded river island.,A,//xeno-canto.org/sounds/uploaded/TXYAPFWGKB/XC284364-Myrmotherula%20klagessi.mp3
XC205644,Klages's Antwren,0:57,,1996-11-18,08:30,Brazil,,10,"call, song",,A,//xeno-canto.org/sounds/uploaded/YIQSVPAMDQ/XC205644-Klage%27s%20Antwren_negro.mp3
XC88549,Klages's Antwren,0:33,,2001-07-02,07:53,Brazil,,16,song,Flooded igapó forest. After playback.,A,//xeno-canto.org/sounds/uploaded/DGVLLRYDXS/MYRKLA01.mp3
XC352104,Klages's Antwren,0:24,,2017-01-22,07:00,Brazil,,30,song,[sono],B,//xeno-canto.org/sounds/uploaded/TGBFXDVERJ/XC352104-Myrmotherula%20klagesi_Novo%20Airao_1613.mp3
XC317423,Klages's Antwren,1:51,,2001-07-03,07:10,Brazil,,10,song,flooded igapó forest,B,//xeno-canto.org/sounds/uploaded/DGVLLRYDXS/XC317423-MYRKLA03.mp3
XC316961,Klages's Antwren,0:08,,2016-05-14,08:00,Brazil,,10,song,[sono],B,//xeno-canto.org/sounds/uploaded/TGBFXDVERJ/XC316961-Myrmotherula%20klagesi_Novo%20Airao_1072.mp3
XC206823,Klages's Antwren,0:56,,1996-11-10,10:00,Brazil,,10,"call, song",ID has been discussed and resolved,B,//xeno-canto.org/sounds/uploaded/YIQSVPAMDQ/XC206823-Black-crested%20Antshrike_RioNegro.mp3
XC205645,Klages's Antwren,0:57,,1996-11-18,08:30,Brazil,,10,"call, song",,B,//xeno-canto.org/sounds/uploaded/YIQSVPAMDQ/XC205645-Leaden%20Antwren_Negro.mp3
XC118467,Klages's Antwren,0:22,,2012-06-30,08:00,Brazil,,20,song,[sono],B,//xeno-canto.org/sounds/uploaded/TGBFXDVERJ/XC118467-Myrmotherula%20klagesi_Novo%20Air%C3%A3o_1001.mp3
XC88548,Klages's Antwren,0:26,,2001-07-02,09:11,Brazil,,16,song,Flooded igapó forest. Natural.,B,//xeno-canto.org/sounds/uploaded/DGVLLRYDXS/MYRKLA02.mp3
XC73947,Klages's Antwren,0:15,,2009-04-04,?:?,Brazil,,?,song,track T1881.,B,//xeno-canto.org/sounds/uploaded/IKMWQIXRNV/Myrmotherula_klagesi_T1881.mp3
XC5424,Klages's Antwren,0:23,,2005-09-26,8:30,Brazil,,6,song,,B,//xeno-canto.org/sounds/uploaded/SRRRBQPENI/Klages_Antwren_Hoyer.mp3
XC5051,Klages's Antwren,0:43,,2006-01-28,08:30,Brazil,,20,song,"Female starts(higher pitch), then only the male sings",B,//xeno-canto.org/sounds/uploaded/XRABICUARW/015-164-Klagess-Antwren.mp3
XC617667,Klages's Antwren,0:05,,2020-12-26,08:00,Brazil,,10,song,[sono],C,//xeno-canto.org/sounds/uploaded/ESJQFJUOUH/XC617667-klages%20antwren.mp3
XC73948,Klages's Antwren,0:13,,2009-04-04,?:?,Brazil,,?,song,track T1892.,C,//xeno-canto.org/sounds/uploaded/IKMWQIXRNV/Myrmotherula_klagesi_T1892.mp3
XC5423,Klages's Antwren,0:01,,2005-09-26,8:30,Brazil,,6,call,in response to playback,C,//xeno-canto.org/sounds/uploaded/SRRRBQPENI/Klages_Antwren_call_Hoyer.mp3
XC5052,Klages's Antwren,0:09,,2006-01-28,08:30,Brazil,,20,call,Calls from a male,C,//xeno-canto.org/sounds/uploaded/XRABICUARW/015-162-Klagess-Antwren.mp3
XC505043,Pygmy Antwren,0:15,,2019-08-12,16:30,Brazil,,40,song,[sono],C,//xeno-canto.org/sounds/uploaded/VWCBCAIJUC/XC505043-190812_1278%20Myrmotherula%20brachyura.wav
XC855245,Pygmy Antwren,0:03,,2020-12-27,06:30,Brazil,,60,,[sono],D,//xeno-canto.org/sounds/uploaded/ESJQFJUOUH/XC855245-301552541.mp3
XC570772,Black-throated Antbird,0:58,,2020-06-21,06:30,Brazil,,20,song,[sono],A,//xeno-canto.org/sounds/uploaded/TGBFXDVERJ/XC570772-Myrmophylax%20atrothorax_CIrandeira_1134.mp3
XC188633,Black-throated Antbird,0:42,,2014-07-18,10:00,Brazil,,30,song,[sono],A,//xeno-canto.org/sounds/uploaded/VGXDJMKETZ/XC188633-Myrmeciza%20athrotorax%2018-07-2014%209%20horas%20e%2045%20min..MP3
XC505312,Black-throated Antbird,0:28,,2019-08-13,07:30,Brazil,,40,song,[sono],B,//xeno-canto.org/sounds/uploaded/VWCBCAIJUC/XC505312-190813_1310%20Myrmeciza%20atrothorax.mp3
XC505149,Black-throated Antbird,0:39,,2019-04-01,06:40,Brazil,,20,song,Edge of the pousada garden.,B,//xeno-canto.org/sounds/uploaded/UTCLOBFQPH/XC505149-LS111084%20BlackThroatedAntbird.mp3
XC855249,Black-throated Antbird,0:03,,2020-12-27,06:30,Brazil,,60,,[sono],C,//xeno-canto.org/sounds/uploaded/ESJQFJUOUH/XC855249-301559601.mp3
XC854670,Black-throated Antbird,0:09,,2020-12-28,05:30,Brazil,,30,,[sono],C,//xeno-canto.org/sounds/uploaded/ESJQFJUOUH/XC854670-301570631.mp3
XC316979,Buff-throated Woodcreeper,0:29,,2016-05-14,18:00,Brazil,,30,song,[sono],B,//xeno-canto.org/sounds/uploaded/TGBFXDVERJ/XC316979-Xiphorhynchus%20guttatoides_Novo%20Airao_1060.mp3
XC505314,Buff-throated Woodcreeper,0:04,,2019-08-13,08:00,Brazil,,40,song,[sono],C,//xeno-canto.org/sounds/uploaded/VWCBCAIJUC/XC505314-190813_1322%20%20Xiphorhynchus%20guttatus.mp3
XC573478,Amazonian Barred Woodcreeper,0:57,,2020-07-04,07:00,Brazil,,100,"song, subsong",[sono],B,//xeno-canto.org/sounds/uploaded/TGBFXDVERJ/XC573478-Dendrocolaptes%20certhia_pau%20rosa_1159.mp3
XC390079,Amazonian Barred Woodcreeper,0:16,,2017-10-13,07:30,Brazil,,70,song,[sono],B,//xeno-canto.org/sounds/uploaded/TGBFXDVERJ/XC390079-Dendrocolaptes%20radiolatus_Novo%20Airao_1935.mp3
XC352100,Amazonian Barred Woodcreeper,0:30,,2017-01-21,18:30,Brazil,,60,song,[sono],B,//xeno-canto.org/sounds/uploaded/TGBFXDVERJ/XC352100-Dendrocolaptes%20radiolatus_Novo%20Air%C3%A3o_1606.mp3
XC317238,Ruddy Pigeon,0:59,,2001-07-02,08:46,Brazil,,10,song,flooded igapó forest,A,//xeno-canto.org/sounds/uploaded/DGVLLRYDXS/XC317238-PATSUB04.mp3
XC67059,Ruddy Pigeon,0:28,,2001-07-02,06:41:00,Brazil,,90,song,Flooded igapó forest.,A,//xeno-canto.org/sounds/uploaded/DGVLLRYDXS/MYRASS06.mp3
XC74011,Ruddy Pigeon,0:34,,2009-04-04,?:?,Brazil,,?,song,track T1904.,B,//xeno-canto.org/sounds/uploaded/IKMWQIXRNV/Patagioenas_subvinacea_T1904.mp3
XC74010,Ruddy Pigeon,0:41,,2009-04-04,?:?,Brazil,,?,song,track T1901.,B,//xeno-canto.org/sounds/uploaded/IKMWQIXRNV/Patagioenas_subvinacea_T1901.mp3
